AnswerId	PromptId	Score1	AnswerText
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj3-l2.qa86	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	bulb a and b will still be contained within a closed path of the battery
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj7-l2.qa89	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	there is still a closed path that contains the battery, bulb a, and bulb b
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj8-l2.qa95	BURNED_BULB_PARALLEL_EXPLAIN_Q3	0.0	because bulb A and B are within the same path
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj9-l2.qa89	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	bulb a will be in a closed path. bulb b will be in a closed path.
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj10-l2.qa94	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	bulbs a and b are on a closed path with the battery
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj11-l2.qa89	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	bulb a and bulb b are still in a closed path with the battery.
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj12-l2.qa95	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	Bulbs B and A will still be on closed paths with the battery
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj13-l2.qa100	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	bulb c is not in the same path of bulbs a and b.
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj14-l2.qa95	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	Bulb A and bulb B are contained in closed paths.
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj15-l2.qa111	BURNED_BULB_PARALLEL_EXPLAIN_Q3	1.0	the path will be closed
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj18-l2.qa87	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	bulb c in in a separate path.
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj18-l2.qa88	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	bulb c is in a separate path
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj19-l2.qa112	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	they are not in the same path as bulb c
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj19-l2.qa113	BURNED_BULB_PARALLEL_EXPLAIN_Q3	1.0	not in the same path
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj22-l2.qa93	BURNED_BULB_PARALLEL_EXPLAIN_Q3	1.0	there is a closed path
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj23-l2.qa93	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	There is still a closed path that contains the battery, Bulb A, and Bulb B.
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj24-l2.qa89	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	Bulb C is in an indepedent path
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj26-l2.qa97	BURNED_BULB_PARALLEL_EXPLAIN_Q3	0.0	the path will have a gap
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj27-l2.qa95	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	because bulbs a and b have their own closed paths
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj28-l2.qa94	BURNED_BULB_PARALLEL_EXPLAIN_Q3	2.0	the bulbs are on separate paths
