AnswerId	PromptId	Score1	AnswerText
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj3-l1.qa175	VOLTAGE_DIFF_DISCUSS_1_Q	0.0	there is no difference in electrical states
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj3-l1.qa176	VOLTAGE_DIFF_DISCUSS_1_Q	0.0	the terminals are the same
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj7-l1.qa168	VOLTAGE_DIFF_DISCUSS_1_Q	0.0	i do not know
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj8-l1.qa204	VOLTAGE_DIFF_DISCUSS_1_Q	0.0	the terminal are seperated by a gap when the bulb goes out
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj9-l1.qa171	VOLTAGE_DIFF_DISCUSS_1_Q	1.0	There is no difference between the two terminals.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj9-l1.qa172	VOLTAGE_DIFF_DISCUSS_1_Q	0.0	The bulb is off.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj10-l1.qa190	VOLTAGE_DIFF_DISCUSS_1_Q	2.0	they are connnected to the negative terminal of the battery
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj11-l1.qa197	VOLTAGE_DIFF_DISCUSS_1_Q	2.0	the bulb terminal and the battery terminal have the same electrical state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj11-l1.qa198	VOLTAGE_DIFF_DISCUSS_1_Q	2.0	the bulb terminal is connected to the battery terminal.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj12-l1.qa167	VOLTAGE_DIFF_DISCUSS_1_Q	1.0	There is no gap so there is no difference in voltage
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj12-l1.qa168	VOLTAGE_DIFF_DISCUSS_1_Q	1.0	The positive battery terminal is seperated from the negative battery terminal
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj13-l1.qa196	VOLTAGE_DIFF_DISCUSS_1_Q	0.0	there is a gap.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj13-l1.qa197	VOLTAGE_DIFF_DISCUSS_1_Q	0.0	there is a gap between the positive battery connection and the bulb terminal.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj13-l1.qa198	VOLTAGE_DIFF_DISCUSS_1_Q	0.0	there is a gap between the battery terminal and the bulb terminal.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj13-l1.qa199	VOLTAGE_DIFF_DISCUSS_1_Q	0.0	there is a gap between the positive battery terminal and the bulb terminal.
