AnswerId	PromptId	Score1	AnswerText
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj3-l1.qa210	BULB_ONLY_EXPLAIN_WHY4	2.0	terminal 1 is connected to terminal 4
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj7-l1.qa201	BULB_ONLY_EXPLAIN_WHY4	2.0	they are connected
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj8-l1.qa246	BULB_ONLY_EXPLAIN_WHY4	2.0	they are connected to each other
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj9-l1.qa205	BULB_ONLY_EXPLAIN_WHY4	2.0	terminal 1 is connected to terminal 4.
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj10-l1.qa233	BULB_ONLY_EXPLAIN_WHY4	2.0	terminal one is connected to terminal four
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj12-l1.qa199	BULB_ONLY_EXPLAIN_WHY4	2.0	The terminal 1 is connected to terminal 4
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj13-l1.qa241	BULB_ONLY_EXPLAIN_WHY4	0.0	there was no gap between the positive battery terminal and terminal 1 and terminal 4.
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj14-l1.qa227	BULB_ONLY_EXPLAIN_WHY4	0.0	Because they were both seperated.
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj15-l1.qa249	BULB_ONLY_EXPLAIN_WHY4	2.0	because terminal 1 is directly connected to terminal 4
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj19-l1.qa268	BULB_ONLY_EXPLAIN_WHY4	2.0	terminal 1 is connetced to terminal 4
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj22-l1.qa230	BULB_ONLY_EXPLAIN_WHY4	2.0	tereminal 1 is connected to terminal 4
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj24-l1.qa246	BULB_ONLY_EXPLAIN_WHY4	0.0	there is a difference in electrical states
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj24-l1.qa248	BULB_ONLY_EXPLAIN_WHY4	1.0	terminal 1 and terminal 4 are the same
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj27-l1.qa225	BULB_ONLY_EXPLAIN_WHY4	1.0	the terminal is connected
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj28-l1.qa223	BULB_ONLY_EXPLAIN_WHY4	0.0	"i""m not sure"
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj28-l1.qa224	BULB_ONLY_EXPLAIN_WHY4	1.0	there is a gap in the path
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj28-l1.qa225	BULB_ONLY_EXPLAIN_WHY4	0.0	there is a gap between terminal 1 and terminal 4
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj28-l1.qa226	BULB_ONLY_EXPLAIN_WHY4	1.0	there is a gap in the circuit
