AnswerId	PromptId	Score1	AnswerText
II.24b.383.1	II_24b	1.0	I will use carbon printing to know.
II.24b.387.1	II_24b	0.0	I will know when the dogs are asleep.
II.24b.395.1	II_24b	2.0	They will look exactly the same, same size same pattern.
II.24b.399.1	II_24b	2.0	So you can see if the bags have the same paw.
II.24b.402.1	II_24b	1.0	Some dogs more cracks on their paws.
II.24b.403.1	II_24b	1.0	I will by looking if the dogs have paw prints.
II.24b.406.1	II_24b	0.0	Look at microscope.
II.24b.417.1	II_24b	1.0	Study them both.
II.24b.422.1	II_24b	2.0	If they look the same.
II.24b.424.1	II_24b	2.0	By looking at the patterns.
II.24b.428.1	II_24b	0.0	I tell what is he mean.
II.24b.431.1	II_24b	1.0	The carbon printings will look the same.
II.24b.433.1	II_24b	0.0	It is the different dog and is not the same.
II.24b.441.1	II_24b	1.0	Their paw prints will be the same.
II.24b.458.1	II_24b	2.0	They will both have either arches, loops, or whorls. That is how they will be the same.
II.24b.460.1	II_24b	1.0	By comparing the 2 prints.
II.24b.467.1	II_24b	1.0	You look real hard to see that either their toes are separated or they have print on them.
II.24b.472.1	II_24b	2.0	Identify them with a magnifying glass and see if they are the same.
II.24b.480.1	II_24b	1.0	If you discover if the dogs have the something is a loop arch or a whorl for the dog.
II.24b.521.1	II_24b	0.0	The finger texture, shape.
II.24b.528.1	II_24b	0.0	Maybe they both have arches but not in the same way.
II.24b.540.1	II_24b	2.0	By telling if it is a whorl a loop or an arch.
II.24b.543.1	II_24b	0.0	They came from the same kind of dogs.
II.24b.556.1	II_24b	0.0	If they are the same dog.
II.24b.558.1	II_24b	0.0	You can see the designs.
II.24b.564.1	II_24b	2.0	You can tell if the 2 dogs' paw prints are the same if it is the same as exactly the same dog.
II.24b.568.1	II_24b	0.0	No 2 prints are the same.
II.24b.571.1	II_24b	0.0	The dog's name will be on the paper so you know which dog it came from.
II.24b.573.1	II_24b	2.0	You will compare the paw prints.
II.24b.578.1	II_24b	1.0	They have the same curves and shapes.
II.24b.582.1	II_24b	2.0	If they have the same kind of arch, loop, or whorl.
II.24b.593.1	II_24b	0.0	You would be able to try the print.
II.24b.599.1	II_24b	0.0	We cannot tell if they have the same fingerprint we cannot tell if 2 have the same fingerprint.
II.24b.603.1	II_24b	2.0	You could scan both pieces of paper and look at the ridges and grooves in the prints.
II.24b.613.1	II_24b	1.0	I would look at them to tell.
II.24b.615.1	II_24b	2.0	To put the tape on it and look to see if it is the same type.
II.24b.405.1	II_24b	2.0	Look really carefully at the paper and see if it is the same.
II.24b.430.1	II_24b	0.0	Because there is small dogs and huge dogs.
II.24b.527.1	II_24b	0.0	Because they may be arches, whorl and loop.
II.24b.529.1	II_24b	1.0	The figure, texture, shape, and how it looks.
