AnswerId	PromptId	Score1	AnswerText
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj7-l2.qa60	SWITCH_TABLE_EXPLAIN_Q3	2.0	if the switch and bulb are contained in the same path, the switch will affect the bulb.
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj8-l2.qa66	SWITCH_TABLE_EXPLAIN_Q3	2.0	if the bulb is in the path of an open switch
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj9-l2.qa61	SWITCH_TABLE_EXPLAIN_Q3	2.0	if the switch is open in a path with the battery and bulb.
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj10-l2.qa64	SWITCH_TABLE_EXPLAIN_Q3	2.0	when the switch is on a closed path with the bulb
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj11-l2.qa62	SWITCH_TABLE_EXPLAIN_Q3	2.0	if the switch and the bulb are on the same path.
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj12-l2.qa65	SWITCH_TABLE_EXPLAIN_Q3	2.0	If the swith is contained in the same path as the bulb
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj12-l2.qa66	SWITCH_TABLE_EXPLAIN_Q3	2.0	the switch is in the same path as the bulb
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj12-l2.qa67	SWITCH_TABLE_EXPLAIN_Q3	2.0	the switch is in a path with the bulb
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj13-l2.qa71	SWITCH_TABLE_EXPLAIN_Q3	2.0	if the bulb and the switch are contained in the same path. then the switch affects the bulb.
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj14-l2.qa64	SWITCH_TABLE_EXPLAIN_Q3	2.0	If it is in the same path as the bulb.
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj14-l2.qa65	SWITCH_TABLE_EXPLAIN_Q3	2.0	If the switch and the bulb are in the same path.
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj15-l2.qa70	SWITCH_TABLE_EXPLAIN_Q3	0.0	when the switch is closed
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj15-l2.qa71	SWITCH_TABLE_EXPLAIN_Q3	0.0	when the path is open
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj15-l2.qa72	SWITCH_TABLE_EXPLAIN_Q3	1.0	the switch is contained in a closed path
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj19-l2.qa81	SWITCH_TABLE_EXPLAIN_Q3	1.0	when it is open
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj19-l2.qa83	SWITCH_TABLE_EXPLAIN_Q3	0.0	when there is a open path
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj22-l2.qa66	SWITCH_TABLE_EXPLAIN_Q3	2.0	when the switch is the in a closed path with the bulb
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj22-l2.qa67	SWITCH_TABLE_EXPLAIN_Q3	0.0	l
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj23-l2.qa67	SWITCH_TABLE_EXPLAIN_Q3	2.0	When the switch is in the same papth as the bulb.
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj23-l2.qa68	SWITCH_TABLE_EXPLAIN_Q3	2.0	When the switch is in the path of the bulb.
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj24-l2.qa63	SWITCH_TABLE_EXPLAIN_Q3	2.0	if the bulb and switch are contained in the same path
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj26-l2.qa64	SWITCH_TABLE_EXPLAIN_Q3	2.0	if the switch is in a closed path with the batter and bulb
