AnswerId	PromptId	Score1	AnswerText
PS.2a.104.1	PS_2a	0.0	Because it is sticky!
PS.2a.107.1	PS_2a	0.0	Because it hits the other side.
PS.2a.110.1	PS_2a	2.0	Because vibration.
PS.2a.111.1	PS_2a	2.0	It makes the plucking sound from stretching and then it vibrates and make sound.
PS.2a.114.1	PS_2a	0.0	Because if you stretch it and let it go it makes a volume.
PS.2a.116.1	PS_2a	0.0	Plucking is pull.
PS.2a.118.1	PS_2a	0.0	Because it hits the other part of the rubber band.
PS.2a.138.1	PS_2a	2.0	Because it vibrates.
PS.2a.141.1	PS_2a	2.0	Because your making vibrations.
PS.2a.142.1	PS_2a	2.0	Because it vibrates.
PS.2a.145.1	PS_2a	2.0	Because the vibrations.
PS.2a.152.1	PS_2a	0.0	Because it is tight.
PS.2a.154.1	PS_2a	2.0	Because it is vibrating.
PS.2a.157.1	PS_2a	2.0	Vibrations.
PS.2a.158.1	PS_2a	0.0	The rubber band makes a sound because it is on the doorknob.
PS.2a.160.1	PS_2a	0.0	Because it is like a string.
PS.2a.175.1	PS_2a	2.0	It vibration.
PS.2a.176.1	PS_2a	0.0	Because it goes up.
PS.2a.179.1	PS_2a	0.0	It makes a sound.
PS.2a.181.1	PS_2a	2.0	Because it is vibrating.
PS.2a.183.1	PS_2a	0.0	Guitars have wires that makes sound Just like a rubber band.
PS.2a.185.1	PS_2a	0.0	Because it hits something.
PS.2a.189.1	PS_2a	0.0	Because your finger smacks on it.
PS.2a.192.1	PS_2a	0.0	It will make a soft sound.
PS.2a.193.1	PS_2a	2.0	It vibrates.
PS.2a.194.1	PS_2a	0.0	It makes noise.
PS.2a.195.1	PS_2a	0.0	Because it is.
PS.2a.212.1	PS_2a	2.0	When you let go it vibrates.
PS.2a.217.1	PS_2a	2.0	Because it is vibrating.
PS.2a.221.1	PS_2a	2.0	Because it vibrates.
PS.2a.222.1	PS_2a	0.0	Because each side of the rubber band will snap together.
PS.2a.223.1	PS_2a	2.0	Because it vibrates.
PS.2a.225.1	PS_2a	0.0	It makes it louder.
PS.2a.230.1	PS_2a	2.0	It is vibrating.
PS.2a.255.1	PS_2a	0.0	If you have something close to the rubber band it would hit it and make noise.
PS.2a.261.1	PS_2a	2.0	Because vibration runs through it.
PS.2a.263.1	PS_2a	0.0	Because you stretch it and then it is tight.
PS.2a.313.1	PS_2a	0.0	Because each side hits each other and make noise.
PS.2a.320.1	PS_2a	0.0	It vibrates off the other side.
PS.2a.322.1	PS_2a	0.0	Low.
PS.2a.323.1	PS_2a	2.0	Because of the vibration.
PS.2a.325.1	PS_2a	0.0	It cuts through.
PS.2a.328.1	PS_2a	2.0	When you let it go you can see it make a vibration that makes the sound.
PS.2a.329.1	PS_2a	2.0	There is vibrations.
PS.2a.333.1	PS_2a	0.0	The rubber band is low.
PS.2a.334.1	PS_2a	0.0	It is like a guitar string only rubber.
PS.2a.384.1	PS_2a	2.0	By the vibrations.
PS.2a.391.1	PS_2a	0.0	The rubber band would make a high pitch.
PS.2a.400.1	PS_2a	2.0	Because the rubber band vibrates.
PS.2a.401.1	PS_2a	2.0	Because the rubber band is vibrating.
PS.2a.452.1	PS_2a	2.0	Because when you pluck it it makes the vibrations and vibrations make sound.
PS.2a.454.1	PS_2a	0.0	Because the 2 parts bump against each other.
PS.2a.455.1	PS_2a	2.0	Because it is vibrating.
PS.2a.457.1	PS_2a	2.0	It moves fast enough to make a sound.
PS.2a.459.1	PS_2a	2.0	Because of the vibrations it makes.
PS.2a.461.1	PS_2a	2.0	Because there is a vibration on the rubber band.
PS.2a.464.1	PS_2a	0.0	Because all things make sound.
PS.2a.466.1	PS_2a	0.0	A rhythm.
PS.2a.468.1	PS_2a	0.0	It will make a soft sound.
PS.2a.469.1	PS_2a	2.0	A rubber band makes a sound because vibration are made and sounds come from vibrations.
PS.2a.488.1	PS_2a	2.0	Because it hit the top and makes it vibrate.
PS.2a.490.1	PS_2a	0.0	Because you stretch it, then you pluck it.
PS.2a.491.1	PS_2a	0.0	Because our hand is causing it to make a sound.
PS.2a.494.1	PS_2a	0.0	Because when you pluck it the rudder band touches the top part.
PS.2a.495.1	PS_2a	0.0	Because it rubber.
PS.2a.497.1	PS_2a	0.0	It hit the first one.
PS.2a.499.1	PS_2a	2.0	Because it vibrates.
PS.2a.501.1	PS_2a	2.0	Because it is vibrating.
PS.2a.502.1	PS_2a	0.0	When you pull it and it hits the other part.
PS.2a.508.1	PS_2a	0.0	Because it hits the top.
PS.2a.523.1	PS_2a	2.0	Because you make it vibrate.
PS.2a.524.1	PS_2a	2.0	Because it vibrates.
PS.2a.526.1	PS_2a	0.0	It hits your finger.
PS.2a.528.1	PS_2a	2.0	Because the rubber band vibrated, and vibration caused sound.
PS.2a.531.1	PS_2a	2.0	Because of the vibration.
PS.2a.532.1	PS_2a	2.0	It does that because it vibrates.
PS.2a.533.1	PS_2a	2.0	Because it is vibrating.
PS.2a.536.1	PS_2a	2.0	Because there is a vibration.
PS.2a.537.1	PS_2a	2.0	Because it is vibrating.
PS.2a.539.1	PS_2a	2.0	Because it vibrates.
PS.2a.557.1	PS_2a	0.0	Because if you pull it, it goes like that.
PS.2a.561.1	PS_2a	0.0	Because it snaps together.
PS.2a.562.1	PS_2a	0.0	Because it is gently.
PS.2a.563.1	PS_2a	0.0	Because it snaps.
PS.2a.567.1	PS_2a	0.0	Pull it.
PS.2a.569.1	PS_2a	0.0	It makes the sound softer.
PS.2a.571.1	PS_2a	0.0	It is rubber.
PS.2a.572.1	PS_2a	0.0	You pulled and it flies.
PS.2a.574.1	PS_2a	0.0	It makes sound.
PS.2a.593.1	PS_2a	2.0	Because of the vibration.
PS.2a.595.1	PS_2a	0.0	It will make a doom sound.
PS.2a.596.1	PS_2a	2.0	Because it vibrates.
PS.2a.599.1	PS_2a	2.0	When you pluck a rubber band and let it go it moves back and forth which makes it vibrate.
PS.2a.600.1	PS_2a	0.0	Because you can make you hand is hurt.
PS.2a.602.1	PS_2a	2.0	I think because it vibrating.
PS.2a.603.1	PS_2a	0.0	It will say: dinininin!
PS.2a.607.1	PS_2a	2.0	It moves back and forth makes vibration.
PS.2a.610.1	PS_2a	2.0	Because it is making vibration.
PS.2a.626.1	PS_2a	0.0	Because it hits your Finger.
PS.2a.629.1	PS_2a	2.0	It makes a sound because it vibrates.
PS.2a.633.1	PS_2a	0.0	Because when you pull it. It hits your thumb.
PS.2a.642.1	PS_2a	0.0	Sound like Pum!
PS.2a.643.1	PS_2a	0.0	So it could a sound.
PS.2a.644.1	PS_2a	2.0	Because it vibrates and vibration makes Sound.
PS.2a.146.1	PS_2a	2.0	Because the vibration makes it.
PS.2a.172.1	PS_2a	2.0	Because it vibrates.
PS.2a.331.1	PS_2a	0.0	Because it is made rubber.
PS.2a.605.1	PS_2a	2.0	A rubber band make a sound by vibration when you pluck it, so that is how it cause the sound.
