AnswerId	PromptId	Score1	AnswerText
FN.27a.111.1	FN_27a	2.0	I think Overly Orange juice because it took less drops.
FN.27a.148.1	FN_27a	2.0	Overly Orange, OO, has more because it has less drops. Luscious Lemon does not have as much as OO because of the drops.
FN.27a.160.1	FN_27a	2.0	Overly Orange contains higher concentration because the one with the least drops contains most vitamin C. Orange 8, Lemon 13.
FN.27a.174.1	FN_27a	2.0	Overly Orange contains a higher concentration of vitamin C. The evidence is because if the juice becomes clear with less drops of vitamin C, it means that the vitamin C is strong in that juice.
FN.27a.180.1	FN_27a	0.0	Overly Orange because orange does contain more color.
FN.27a.182.1	FN_27a	2.0	Overly Orange because it took fewer drops than Luscious Lemon.
FN.27a.185.1	FN_27a	2.0	Overly Orange contains more vitamin C because they put less drops of Overly into the container.
FN.27a.215.1	FN_27a	0.0	No because if it does not go clear it has no vitamin C.
FN.27a.221.1	FN_27a	2.0	Overly Orange contains a higher concentration of vitamin C, because it took less drops to change the color.
FN.27a.252.1	FN_27a	1.0	Overly contains a higher amount of vitamin C in it because it took less indophenol to turn the colored juice clear.
FN.27a.263.1	FN_27a	2.0	Overly Orange because it took the least amount of drops to turn clear.
FN.27a.311.1	FN_27a	2.0	Overly Orange had the most vitamin C because it does not use the most amount of drops.
FN.27a.326.1	FN_27a	0.0	Luscious Lemon has a higher concentration of vitamin C because lemons are really sour and Overly Orange was not that sour.
FN.27a.339.1	FN_27a	2.0	Overly Orange 5 less than the Luscious Lemon and was quicker to change color.
FN.27a.351.1	FN_27a	1.0	Yes because it had a higher concentration of vitamin C.
FN.27a.355.1	FN_27a	2.0	Overly Orange contains more vitamin C because it took less drops to change the color of the indophenol.
FN.27a.366.1	FN_27a	2.0	Yes because vitamin C makes the indicator clear and the lower amount of drops the more vitamin C.
FN.27a.367.1	FN_27a	2.0	Overly Orange contains more vitamin C, the evidence is that there are fewer drops needed before the liquid turned clear.
FN.27a.372.1	FN_27a	2.0	Overly Orange. It has less drops and which one is less has higher vitamin C.
FN.27a.398.1	FN_27a	2.0	No because the least drops you put the more concentrated it is.
FN.27a.403.1	FN_27a	0.0	No because the color did not change. If the color still would stay the same it vitamin C.
FN.27a.419.1	FN_27a	2.0	Only the Overly Orange contains lots of vitamin C because the blue water became clear in 8 drops. It is less than drops than Luscious Lemon.
FN.27a.422.1	FN_27a	2.0	Overly Orange and Luscious Lemon have more vitamin C because it took only a couple drops to make the indophenol clear.
FN.27a.442.1	FN_27a	2.0	Overly Orange has more because of the amount of drops she put in.
FN.27a.443.1	FN_27a	2.0	Yes it did because the lower the number the more vitamin C and they both have low numbers.
FN.27a.448.1	FN_27a	2.0	Yes, because if it has lower drops it has more vitamin than others.
FN.27a.453.1	FN_27a	0.0	I think that the Overly Orange and the Luscious Lemon do not contain a higher concentration because they clear the indophenol fast.
FN.27a.461.1	FN_27a	2.0	Overly Orange then less the drops the more vitamin C.
FN.27a.507.1	FN_27a	2.0	Overly Orange has the higher concentration of vitamin C because I took less amount of drops.
FN.27a.547.1	FN_27a	2.0	Overly Orange has higher concentration and the evidence is the overly Orange has 8 drops and Luscious Lemon has 13 drops.
FN.27a.549.1	FN_27a	1.0	Overly Orange has 120 percent of vitamin C and Luscious Lemon has 50 percent.
FN.27a.567.1	FN_27a	2.0	Overly Orange contain the higher vitamin C because the less drops the more vitamin C.
FN.27a.574.1	FN_27a	0.0	Luscious Lemon contains higher vitamin C. The evidence is that it has more drops so that is the evidence.
FN.27a.592.1	FN_27a	0.0	Yes, because the drops tell what happen and it tell that this item had not so much sugar especially Overly Orange.
FN.27a.596.1	FN_27a	1.0	Overly Orange and Luscious Lemon have vitamin C. My evidence are that it says that Overly Orange had 8 drops, and Luscious Lemon had 13 drops, and that also means that it has Vitamin C.
FN.27a.116.1	FN_27a	2.0	Overly Orange contains a higher concentration of vitamin C. The evidence is that it had the least number of drops to turn clear.
FN.27a.370.1	FN_27a	1.0	It took less juice to make the indophenol turn clear.
FN.27a.456.1	FN_27a	1.0	Yes, because if is changes color it has more vitamin C.
FN.27a.566.1	FN_27a	2.0	Overly Orange has more vitamin C because it took less drops, more drops means less vitamin C. Less drop mean more vitamin C.
