AnswerId	PromptId	Score1	AnswerText
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj3-l2.qa100	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	because they will still be contained within a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj7-l2.qa103	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	there is a closed path that contains the battery, bulb a, and bulb b
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj8-l2.qa110	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	A is in the same path as C
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj8-l2.qa111	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	bulb a will burn out with bulb C
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj9-l2.qa105	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulbs a and b will still be contained in closed paths with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj10-l2.qa108	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulbs a and b are on a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj11-l2.qa108	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	bulb c creates a gap in the closed path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj11-l2.qa109	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	bulb a and b will be on.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj12-l2.qa114	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	they are still on closed paths with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj13-l2.qa114	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulb c is not in the same path of bulbs a and b
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj14-l2.qa110	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	Because Bulb C is not on a closed path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj15-l2.qa130	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	because they will still work
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj18-l2.qa102	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulbs a and b will still be in a closed path with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj19-l2.qa127	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	they are in different paths
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj22-l2.qa112	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	bulb b and bulb c are in a closed path and bulb a is in a separate closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj22-l2.qa113	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	bulb a is in a closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj23-l2.qa108	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	Bulb A, Bulb C, and the battery are in a closed path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj23-l2.qa109	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulb A and Bulb B and the battery are in a closed path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj24-l2.qa105	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	they are in independent paths
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj26-l2.qa115	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	i dont know
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj26-l2.qa116	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	i like you?
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj26-l2.qa117	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	i love you?
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj27-l2.qa115	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulbs a and b are contained in their own closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj28-l2.qa109	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	bulb c creates a gap
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj29-l2.qa114	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	bulbs a and b are not in a closed path with bublb c
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj30-l2.qa114	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	A and B are on closed paths containing the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj31-l2.qa116	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulb a and b are on a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj33-l2.qa112	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulb C is not contained in the same closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj34-l2.qa116	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulb A and B will still be contained in a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj35-l2.qa114	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulb a and b are still contained in closed paths with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj36-l2.qa106	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	there is a closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj37-l2.qa103	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulb a will still be in a closed path with the battery. bulb b will still be in a closed path with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj39-l2.qa121	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	Bulbs A and C are still contained in closed paths with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj39-l2.qa123	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulbs A and B are contained in closed paths with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj40-l2.qa116	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	a and b are still contained in a closed path with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj42-l2.qa107	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	there is a closed path that contains the battery and bulb a and bulb b
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj43-l2.qa111	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulb a and bulb b are still contained in a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj45-l2.qa104	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulb A and B will stil be in a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj46-l2.qa121	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulb A and bulb b are still contained in closed paths with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj48-l2.qa105	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulbs a and b will still be contained in a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb1-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	It is on a separate path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb2-l2.qa96	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	There is still an closed circuit.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb3-l2.qa98	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	it runs on a different current
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb4-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	they are on their own closed paths with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb5-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	again, bulbs a and b will be contained on a closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb6-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	They are still on a closed cicuit
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb7-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	They can follow a seperate closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb9-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulbs B and C are still contained in closed paths to the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb10-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	because a and b are in series and a and c are in parallel
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb11-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulb A and B are still contained within a closed path and connected to a battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb12-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulb a and bulb b would be contained in a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb13-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	There will still be a closed path containing bulb A, bulb B and the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb15-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	still have connection to battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb17-l2.qa96	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	There is still a closed path for bulb A and B
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb19-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	there is still a path for the other 2
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb20-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulb A and B will still be in a contained path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb22-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	not contained inthe same path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb24-l2.qa98	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	SEPARATE PATHS
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb25-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	They are all in separate paths.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb26-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulbs A and B will still be a part of a completed circut.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb27-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	they are still contained in a closed circuit with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb28-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	they are on a closed path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb29-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	C would not create a gap for A or B
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb30-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulbs a and b are both still contained in a closed path with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb31-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	because bulb c burning out would not damage the complete circuit
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb32-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	they are on closed paths
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb34-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulb B and bulb A are still contained in a closed path with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb35-l2.qa96	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	Bulb c is on a seperate pathway from A and b which are still connected to the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb36-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	C does not effect the others, their paths are still closed
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb37-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	seperate paths connected to the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb38-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulbs A and B will still be contained in a closed path with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb39-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulbs A and B are still in a closed path.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb40-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	they will still have direct contained path
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb42-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	they are still on a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj38-l2.qa106	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	bulb a and bulb b are still in a closed path with the battery.
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb16-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	can still be in a closed path with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb18-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	1.0	closed pathway with the battery
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb21-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3	0.0	seperate circuits
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb41-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3	2.0	Bulbs A and B are still contained in a closed path to the battery.
