AnswerId	PromptId	Score1	AnswerText
II.12b.381.1	II_12b	2.0	The bottom vein is stretching out and the other is going straight down.
II.12b.384.1	II_12b	1.0	The veins are different because 3 of them have it like this and the other one has it like this that why.
II.12b.387.1	II_12b	1.0	The veins are rubbing because the plans are different.
II.12b.388.1	II_12b	1.0	The veins on top are different.
II.12b.391.1	II_12b	1.0	By the veins.
II.12b.392.1	II_12b	0.0	Does leaves that are not exactly the same.
II.12b.396.1	II_12b	1.0	Because some of the veins are different.
II.12b.399.1	II_12b	1.0	Because of the veins.
II.12b.400.1	II_12b	1.0	By the veins and the 2 Hs are different.
II.12b.405.1	II_12b	1.0	The veins from the bottom.
II.12b.407.1	II_12b	1.0	They are different from the veins.
II.12b.408.1	II_12b	1.0	The vein.
II.12b.416.1	II_12b	1.0	Some have different veins than the others.
II.12b.417.1	II_12b	1.0	Some of them have the veins perfectly lined up others do not.
II.12b.419.1	II_12b	0.0	Well numbers one, 3, 6 have one more than 2, 4, 5.
II.12b.424.1	II_12b	2.0	I know because leaves one, 3, and 6 the veins are not together like leaves 2, 4, 5.
II.12b.433.1	II_12b	1.0	The veins are not the same.
II.12b.434.1	II_12b	0.0	Because some are light and some are dark.
II.12b.442.1	II_12b	0.0	One group feels bumpy other group feels smooth.
II.12b.451.1	II_12b	1.0	The veins.
II.12b.464.1	II_12b	0.0	They are different because some of the edges on the leaves are rougher than the other edges.
II.12b.480.1	II_12b	0.0	Group one has 2 ys it has all the lines but one 3 6 does not it missing one.
II.12b.522.1	II_12b	1.0	They are different because 3 are the same night and the other ones are one up and one down.
II.12b.523.1	II_12b	1.0	Some veins are on top some veins are in the bottom.
II.12b.529.1	II_12b	0.0	The lines in the middle. Some are like straight and others are curved.
II.12b.533.1	II_12b	0.0	Some are big and some are small.
II.12b.534.1	II_12b	1.0	Some leaves are pinnate and some are parallel. And the veins show it too.
II.12b.535.1	II_12b	1.0	One leaf is going differently the veins one vein is going on top to bottom. Then the other one is going vein.
II.12b.536.1	II_12b	0.0	Because it shows very fast to see them there are not the same.
II.12b.540.1	II_12b	1.0	The first ones have them straight the veins and the other one has one vein down and the other one up. 2 is cracked.
II.12b.541.1	II_12b	0.0	The one is going to look like.
II.12b.542.1	II_12b	1.0	Their veins are different because one, 3, 6 their veins are far down.
II.12b.549.1	II_12b	2.0	The difference is by the top veins. One of those go up and the other ones go straight across.
II.12b.560.1	II_12b	1.0	They show that the leaves are different from the top of the vein. Some of them are straight and some are different sides from one another.
II.12b.565.1	II_12b	1.0	At the very top the vein is different.
II.12b.571.1	II_12b	2.0	The veins are different in group one. Is that the veins is that they are some up or some down and in group 2 they are just going across.
II.12b.574.1	II_12b	1.0	Because the veins look different from others and some look the same.
II.12b.597.1	II_12b	0.0	Group one has the roots are more down and Group 2 has the roots more up.
