AnswerId	PromptId	Score1	AnswerText
PS.51b.101.1	PS_51b	0.0	It will not make loud pluck like the other strings.
PS.51b.107.1	PS_51b	0.0	If it was shorter it would have a low sound.
PS.51b.114.1	PS_51b	0.0	When you pluck the first string it makes a low pitch.
PS.51b.118.1	PS_51b	0.0	At first it would make noise slower than the shorter one because it would be shorter noise.
PS.51b.138.1	PS_51b	2.0	It was a higher pitch!
PS.51b.145.1	PS_51b	2.0	Which side has more string is a lower pitch. Whichever side has more string it has a lower pitch.
PS.51b.154.1	PS_51b	2.0	Because when you give it less room to vibrate it makes a higher pitch.
PS.51b.171.1	PS_51b	2.0	It got a higher pitch.
PS.51b.176.1	PS_51b	2.0	It is a high pitch.
PS.51b.183.1	PS_51b	2.0	A bigger string makes a lower pitch and a little string would have a high pitch.
PS.51b.191.1	PS_51b	2.0	It would make a high pitch.
PS.51b.195.1	PS_51b	2.0	It is going to be higher.
PS.51b.212.1	PS_51b	0.0	When it vibrates it goes so fast but it hits the string.
PS.51b.223.1	PS_51b	2.0	The pitch would be higher because the vibrations do not travel as long.
PS.51b.230.1	PS_51b	2.0	It was tighter so it made a higher pitch.
PS.51b.244.1	PS_51b	0.0	When it is shortened the string is not that long so it makes a different sound.
PS.51b.261.1	PS_51b	2.0	It gets higher when it is short and lower when it is longer.
PS.51b.313.1	PS_51b	2.0	It got shorter and shorter so it was higher pitch.
PS.51b.317.1	PS_51b	0.0	The sound was lower. It had more room to vibrate.
PS.51b.334.1	PS_51b	2.0	It would be a High pitch.
PS.51b.391.1	PS_51b	0.0	The string made a low pitch.
PS.51b.401.1	PS_51b	2.0	When kate shortened the string that string would have a higher pitch.
PS.51b.452.1	PS_51b	2.0	It got higher.
PS.51b.455.1	PS_51b	2.0	The sound had a higher pitch because it had faster vibrations.
PS.51b.464.1	PS_51b	0.0	I think the string would be tighter.
PS.51b.486.1	PS_51b	0.0	It turns really really loud.
PS.51b.495.1	PS_51b	2.0	It sounded high.
PS.51b.524.1	PS_51b	2.0	The shorter the the higher the pitch because it less to travel through.
PS.51b.531.1	PS_51b	2.0	And the shorter the string also the higher pitch it makes.
PS.51b.539.1	PS_51b	2.0	The shorter the string the higher the sound.
PS.51b.593.1	PS_51b	0.0	When you make the string small the volume is louder.
PS.51b.602.1	PS_51b	0.0	It will have a lower sound than when you let go.
PS.51b.626.1	PS_51b	0.0	The sound was lower.
PS.51b.641.1	PS_51b	0.0	When you pull your string it makes a sound.
PS.51b.643.1	PS_51b	2.0	IT High When it Shorter.
PS.51b.157.1	PS_51b	0.0	If you shorten the string it is louder.
PS.51b.331.1	PS_51b	2.0	The pitch was a higher pitch.
PS.51b.384.1	PS_51b	0.0	It makes a loud sound.
PS.51b.502.1	PS_51b	2.0	The pitch will get higher.
