AnswerId	PromptId	Score1	AnswerText
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj3-l1.qa165	VOLTAGE_GAP_EXPLAIN_WHY2	2.0	positive battery terminal is separated by a gap from terminal 2
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj7-l1.qa157	VOLTAGE_GAP_EXPLAIN_WHY2	2.0	there is a gap between terminal 2 and the positive terminal
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj8-l1.qa185	VOLTAGE_GAP_EXPLAIN_WHY2	2.0	the positive battery is seperated by a gap from terminal 2
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj8-l1.qa186	VOLTAGE_GAP_EXPLAIN_WHY2	2.0	The positive battery terminal is seperated by a gap from terminal 2
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj9-l1.qa158	VOLTAGE_GAP_EXPLAIN_WHY2	2.0	terminal 2 is connected to the negative battery terminal.
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj11-l1.qa186	VOLTAGE_GAP_EXPLAIN_WHY2	2.0	the positive battery terminal is separated by a gap from terminal 2.
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj12-l1.qa155	VOLTAGE_GAP_EXPLAIN_WHY2	2.0	The positive battery terminal is separated by a gap from terminal 2
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj13-l1.qa182	VOLTAGE_GAP_EXPLAIN_WHY2	0.0	the positive battery terminal is separated by a gap from terminal 1.
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj13-l1.qa183	VOLTAGE_GAP_EXPLAIN_WHY2	0.0	"i don""t know."
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj14-l1.qa179	VOLTAGE_GAP_EXPLAIN_WHY2	2.0	Because the positive battery is seperated by a gap from terminal 2.
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj14-l1.qa180	VOLTAGE_GAP_EXPLAIN_WHY2	2.0	The positive battery terminal is seperated by a gap from terminal 2.
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj15-l1.qa196	VOLTAGE_GAP_EXPLAIN_WHY2	2.0	the positivie battery terminal is seperated by a gap from terminal 2
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj18-l1.qa158	VOLTAGE_GAP_EXPLAIN_WHY2	2.0	Terminal 2 is not connected to the positive battery terminal.
