AnswerId	PromptId	Score1	AnswerText
VB.1.384.1	VB_1	2.0	A controlled experiment is an experiment where you only change one variable.
VB.1.388.1	VB_1	2.0	An experiment where you only change one variable.
VB.1.394.1	VB_1	2.0	A controlled experiment is an experiment where only one variable is changed.
VB.1.397.1	VB_1	0.0	The longer the string the shorter the swings.
VB.1.399.1	VB_1	2.0	A experiment in which one variable is changed.
VB.1.406.1	VB_1	2.0	An experiment that only changes one variable at a time.
VB.1.416.1	VB_1	2.0	A controlled experiment is when you only change one variable at a time instead of 2 or more.
VB.1.419.1	VB_1	0.0	That you only put one penny at a time.
VB.1.423.1	VB_1	0.0	A controlled experiment is a experiment that you can control by weight and the length of string.
VB.1.429.1	VB_1	2.0	A controlled experiment is when you change one variable at a time to affect the outcome.
VB.1.431.1	VB_1	2.0	When you only change one variable at a time.
VB.1.440.1	VB_1	2.0	A controlled experiment is when you only change one variable at a time.
VB.1.444.1	VB_1	0.0	A controlled experiment is like a release position because a release position is a controlled experiment.
VB.1.449.1	VB_1	2.0	If you do not change one variable at a time its not a controlled experiment.
VB.1.469.1	VB_1	2.0	Changing one variable at a time.
VB.1.477.1	VB_1	2.0	You define a controlled experiment when you only change one variable at a time.
VB.1.481.1	VB_1	2.0	A controlled experiment is when you test the variables one at a time.
VB.1.483.1	VB_1	2.0	Only one variable is changed at a time.
VB.1.486.1	VB_1	0.0	You can control the experiment.
VB.1.489.1	VB_1	1.0	To do one at a time.
VB.1.495.1	VB_1	0.0	A controlled experiment is when you control it and it is an experiment of yours.
VB.1.497.1	VB_1	0.0	Where you control the variables, length, mass, release position. But you cannot control the amount of time it swings.
VB.1.498.1	VB_1	2.0	The variables can be changed one at a time.
VB.1.503.1	VB_1	2.0	When you only change one thing and you know the thing is causing it to do something.
VB.1.523.1	VB_1	0.0	By having everything controlled.
VB.1.525.1	VB_1	0.0	By not being good.
VB.1.530.1	VB_1	0.0	If it needs to be controlled to make a decision.
VB.1.533.1	VB_1	1.0	A variable is a controlled experiment.
VB.1.535.1	VB_1	0.0	Something that you do and you control.
VB.1.537.1	VB_1	0.0	You control the mass of the tire swing.
VB.1.539.1	VB_1	1.0	By controlling the swinger, and by changing the different thing.
VB.1.542.1	VB_1	0.0	You controlled the experiment by yourself.
VB.1.626.1	VB_1	2.0	You can only change one variables.
VB.1.628.1	VB_1	0.0	By putting everything where it goes.
VB.1.636.1	VB_1	2.0	A controlled experiment is when you change one variable that is it no more than one variable.
VB.1.639.1	VB_1	2.0	A controlled experiment is when you only change one variable at a time.
VB.1.381.1	VB_1	2.0	A controlled experiment is where you change a variable.
VB.1.511.1	VB_1	0.0	You just work with the experiment and get it over with.
VB.1.632.1	VB_1	0.0	To find the answer.
VB.1.634.1	VB_1	2.0	Only change one variable.
