AnswerId	PromptId	Score1	AnswerText
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj3-l2.qa135	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulb b and c are contained in the same closed path
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj7-l2.qa139	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	Bulb B  and Bulb C are contained in the same path with the battery.
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj8-l2.qa151	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	contained within the same path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj8-l2.qa152	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulb b and bulb c are contained within a closed path
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj9-l2.qa141	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulbs b and c are contained in the same path with the battery.
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj10-l2.qa147	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulbs b and c are contained on the same path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj11-l2.qa147	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulb b and c are contained in the same path with the battery.
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj12-l2.qa154	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulb B and bulb C are contained in the same closed path.
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj13-l2.qa163	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulb b and c are contained in the same closed path.
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj14-l2.qa152	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	they are on the same pah
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj15-l2.qa172	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	because bulbs B and C are contained in the same closed path
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj18-l2.qa136	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulbs b and c are in the same closed path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj19-l2.qa176	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	0.0	Bulb B and bulb C are contained in different path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj19-l2.qa177	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	0.0	different paths with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj19-l2.qa178	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	0.0	Bulb B and bulb C are contained in different paths with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj22-l2.qa152	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	because they are in the same path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj23-l2.qa147	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	Bulb B and Bulb C are contained in the same path with the battery.
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj24-l2.qa147	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	They are contained in the same path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj26-l2.qa162	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	they are on the same closed path
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj27-l2.qa152	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	they are contained in the same closed path
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj28-l2.qa149	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	1.0	same path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj29-l2.qa154	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulbs b and c are contained in the same path
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj30-l2.qa150	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	Bulb B and C are contained in the same closed paths with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj31-l2.qa159	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	because bulb b andc are in the same closed path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj31-l2.qa160	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	because bulb b and c are in the same closed path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj33-l2.qa145	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulbs B and C are on the same path as the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj33-l2.qa146	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulbs B and C are on the same path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj35-l2.qa154	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulb b and c are contained in the same closed path with the same battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj36-l2.qa147	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	both bulbs are on the same path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj37-l2.qa137	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	bulb b and bulb c are contained in the same path with the battery
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj39-l2.qa162	GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3	2.0	Bulbs B and C are contained in the same closed path with the battery
