AnswerId	PromptId	Score1	AnswerText
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj3-l2.qa46	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	bulb c was contained in an open path with the battery
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj3-l2.qa47	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	there was a gap in the gap betweeen the battery and bulb c
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj7-l2.qa44	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	With switch Z open, bulb C was not contained in a closed path.
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj8-l2.qa45	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	Bulb B is in the path of the opened switch
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj8-l2.qa46	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	Bulb C was in the path of the opened switch
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj10-l2.qa46	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	because bulb c was in an open path
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj10-l2.qa47	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	bulb c is contained in an open path and not connected to the battery
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj10-l2.qa48	PARALLEL_SWITCH_EXPLAIN_Q2	1.0	switch z is contained in a closed path
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj11-l2.qa47	PARALLEL_SWITCH_EXPLAIN_Q2	1.0	because there was a gap in the circuit.
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj12-l2.qa49	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	There was a gap
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj13-l2.qa50	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	there is a gap in the path between switch y and swtich z.
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj13-l2.qa51	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	and it is contained in a closed path with the battery
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj13-l2.qa52	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	bulb c is contained in a closed path with switch y.
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj13-l2.qa53	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	i dont know
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj14-l2.qa46	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	bulb C was not contained in a closed path with the battery.
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj15-l2.qa52	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	because bulb c was contained in an open path with the battery
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj15-l2.qa53	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	the aijfkfthgh
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj18-l2.qa46	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	Bulb c was not in a closed path with a battery.
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj19-l2.qa57	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	Bulb C had an open path with the battery
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj22-l2.qa46	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	there was no closed path with the battery
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj22-l2.qa47	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	l
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj23-l2.qa48	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	Bulb C is not contained in the in the circuit.
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj23-l2.qa49	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	Bulb C is not connected to the battery.
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj24-l2.qa46	PARALLEL_SWITCH_EXPLAIN_Q2	1.0	switch Z effects all the bulbs
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj24-l2.qa48	PARALLEL_SWITCH_EXPLAIN_Q2	1.0	switch z effects bulb C
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj27-l2.qa48	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	"because switch z is in bulb c""s closed path"
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj28-l2.qa47	PARALLEL_SWITCH_EXPLAIN_Q2	1.0	it was not in a complete circuit
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj28-l2.qa48	PARALLEL_SWITCH_EXPLAIN_Q2	1.0	open path
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj29-l2.qa48	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	bulb is still contained in a closed path with the battery
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj29-l2.qa50	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	bulb c and switch z are in the same closed path
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj30-l2.qa52	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	Because bulb C is not contained in a closed pathway.
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj30-l2.qa53	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	Bulb C is not contained in a closed pathway.
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj30-l2.qa54	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	Bulb C and the battery are not contained in a closed pathway
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj30-l2.qa55	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	The battery is contained by an open pathway
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj31-l2.qa53	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	because the path was not closed
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj33-l2.qa53	PARALLEL_SWITCH_EXPLAIN_Q2	0.0	tell answer
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj34-l2.qa52	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	Switch Z is in the same path as Bulb C
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj34-l2.qa53	PARALLEL_SWITCH_EXPLAIN_Q2	2.0	Switch Z opens the path for bulb C
